Tweet_ID;Sarcastic;Sentiment
1242422039572602881;No;Neutral
1241801831984041990;Yes;Positive
1223652781543886848;No;Neutral
1260729812269912064;Yes;Neutral
1259202741957799936;Yes;Positive
1299739498549514242;No;Negative
1221906697935040517;Yes;Positive
1302056793335296402;No;Negative
1328941096521625600;No;Negative
1374125703071383029;Yes;Positive
1236944336526487552;No;Positive
1291390340419723266;No;Negative
1228780303432474624;Yes;Neutral
1243526714975756290;No;Neutral
1222364586747318273;Yes;Positive
1399494112047047655;No;Negative
1269268697123880960;No;Negative
1312271617779906074;No;Negative
1330064075703848961;Yes;Positive
1243704079496478721;Yes;Neutral
1271008669434630146;Yes;Positive
1287440652649803776;Yes;Positive
1315201390092972034;No;Negative
1240356122680348677;Yes;Positive
1379508185885701288;No;Neutral
1254557491322662915;No;Positive
1249667282126671876;No;Neutral
1366144127254643295;No;Neutral
1261544883619274753;No;Negative
1335175251865595904;Yes;Positive
1331648513537675264;No;Negative
1241339050876964865;No;Positive
1246475832224296967;Yes;Positive
1296038790818082817;Yes;Positive
1295719220290912258;Yes;Positive
1241246742282153984;No;Positive
1329694709124955046;Yes;Positive
1272168161920638976;Yes;Positive
1239210453269721088;Yes;Positive
1238329175288807424;No;Neutral
1241050117282488320;No;Neutral
1286480212482555904;No;Negative
1236324707433164800;No;Positive
1396516841749017111;No;Negative
1316140201044041729;No;Negative
1271557838922559495;No;Positive
1314088766953398274;Yes;Positive
1264579951384309762;No;Neutral
1267082645638467590;No;Neutral
1349858899090627097;No;Neutral
1342122846768332766;No;Neutral
1230919537069039616;Yes;Neutral
1255458853472403460;No;Neutral
1248394165374734336;No;Neutral
1280105494321999872;Yes;Negative
1244246182248972288;Yes;Positive
1266567912376107009;Yes;Negative
1263003208181526534;No;Negative
1262152151155060737;No;Negative
1366754138879062901;No;Negative
1244803603371524098;No;Negative
1246627159445291010;No;Positive
1232401192749322242;No;Positive
1251146179389186049;No;Neutral
1234182119389265921;Yes;Neutral
1222550763882323968;Yes;Positive
1243864663202377728;No;Neutral
1328607133346011278;Yes;Positive
1365247005651044947;No;Negative
1242149709046845445;No;Positive
1251912786290126852;No;Neutral
1233026235242106883;Yes;Neutral
1262070231133978631;Yes;Neutral
1249416892307189761;Yes;Positive
1240305105951436806;No;Positive
1312640164229939200;Yes;Positive
1230977219608137729;No;Neutral
1227995350599950337;No;Negative
1244320250524557312;Yes;Neutral
1232986238531010560;No;Neutral
1222096309135532032;Yes;Positive
1263547232390991872;No;Neutral
1241632121686560769;No;Positive
1247177620632023041;No;Neutral
1222314834525675520;Yes;Positive
1258361000895676416;No;Negative
1230925589281984512;No;Neutral
1249859798415421440;No;Neutral
1243884044837847040;No;Positive
1318141692616239904;No;Neutral
1253841944087801862;Yes;Neutral
1272507754758975489;Yes;Positive
1327006902816038919;Yes;Positive
1350740474812826697;No;Negative
1272277655707099139;Yes;Positive
1231292516944793607;No;Neutral
1311649429179465728;No;Negative
1238486674054643713;No;Neutral
1378514930086862952;No;Negative
1250602760866877440;No;Positive
1263722461318823936;Yes;Positive
1254569997428555778;No;Neutral
1259878826689081344;Yes;Positive
1238913025073184770;No;Positive
1254406407065124865;No;Neutral
1244950830316429312;No;Neutral
1261796774416695296;No;Negative
1230915513246789632;Yes;Neutral
1330948574230814721;Yes;Positive
1242549572947369987;No;Positive
1320593785001254912;No;Negative
1239979922728333312;No;Positive
1315460298948054639;Yes;Neutral
1224283425345015809;No;Neutral
1241371618930298886;No;Neutral
1240730047666958336;No;Negative
1235666611748642819;No;Negative
1222041147851395072;Yes;Positive
1237790327412600832;Yes;Neutral
1239549571031859200;No;Positive
1233047900449648647;Yes;Positive
1263596681385218050;Yes;Positive
1230879327547535360;Yes;Neutral
1222458551039397888;Yes;Positive
1255657256747765761;Yes;Neutral
1230972299140042752;No;Neutral
1238188666582941698;No;Neutral
1364536494333154034;Yes;Negative
1252376632611835905;No;Negative
1271020429143085057;No;Positive
1322209978023923713;Yes;Positive
1235149588908199937;Yes;Neutral
1262701765084012544;Yes;Positive
1256607211478016003;No;Positive
1383294728992699300;No;Negative
1256568556130643970;Yes;Neutral
1332895807998189568;Yes;Positive
1255265935386185733;No;Negative
1254617279997923328;No;Negative
1259098738083102720;No;Negative
1234137586253410310;Yes;Positive
1306660238012096513;Yes;Positive
1222271434057244673;Yes;Positive
1256587212763926529;No;Neutral
1243682795576270853;No;Neutral
1246817759243259906;No;Negative
1245101415019708419;Yes;Positive
1331450920736858610;No;Neutral
1262057116749176833;Yes;Positive
1241771360436789248;No;Neutral
1250683540301328384;No;Positive
1345224331827363735;No;Neutral
1230946584575258624;No;Neutral
1269674626986192899;Yes;Positive
1242963433873645568;Yes;Positive
1281993560385114113;No;Negative
1239477083962834944;No;Positive
1241783723013652481;No;Negative
1236804081441792006;No;Neutral
1241015790163329034;No;Neutral
1242391693594329090;No;Neutral
1242513821643702275;No;Positive
1360137940363487621;No;Negative
1269133291560620032;No;Negative
1359249108596732722;No;Negative
1371528146196682425;No;Negative
1248529169023107079;No;Positive
1307291756136927232;No;Negative
1264055019847979008;No;Negative
1392530123607326708;No;Negative
1230866315432407050;No;Neutral
1274038054135758851;Yes;Positive
1319159762978852864;No;Negative
1270320906733334529;No;Positive
1270661825173094400;Yes;Positive
1230852231605489665;No;Neutral
1241434344675250183;No;Neutral
1239991568779575307;No;Positive
1251101892442284037;No;Negative
1259863159856398337;No;Neutral
1259406512742707200;No;Positive
1230851148669706240;Yes;Neutral
1249801197931896833;Yes;Positive
1239649404623228929;No;Positive
1235654090769612800;No;Negative
1257579345331326977;No;Positive
1319009692270710791;No;Negative
1262041434745692162;Yes;Positive
1243170643086016514;No;Positive
1242479337934188544;No;Neutral
1270470404457586690;Yes;Positive
1234489242228838407;No;Neutral
1267970829746388994;No;Neutral
1256472005001441280;No;Neutral
1255330760715878400;No;Negative
1261305179963523074;No;Neutral
1294077951529680897;No;Negative
1299980733327511554;No;Negative
1243966975476404227;Yes;Positive
1241182439243948033;No;Positive
1238044692346032129;No;Neutral
1269126507802353664;No;Negative
1238082905169113090;No;Negative
1321155113319366661;No;Negative
1232938357975605248;Yes;Positive
1320833988559331328;Yes;Positive
1242125508525068288;Yes;Positive
1235961903303798784;No;Neutral
1239702992284073986;No;Neutral
1258705541267951618;No;Neutral
1259425498758885376;No;Neutral
1364115605741359365;Yes;Positive
1254713264426176518;No;Neutral
1230865072114798594;Yes;Neutral
1259629366373482499;No;Positive
1240146359208095747;No;Negative
1222362520964489217;Yes;Positive
1236417950871060480;No;Neutral
1271624148142481409;No;Negative
1225411956372385793;Yes;Positive
1242770547089592322;No;Neutral
1322567627731066888;Yes;Positive
1279140593545949186;No;Negative
1258718967096586245;No;Neutral
1234107990636212224;Yes;Neutral
1251162869279776768;Yes;Neutral
1241470185149792258;No;Neutral
1269900753319145472;Yes;Positive
1233710407354855424;No;Neutral
1258542714775236608;Yes;Positive
1264238138169442304;No;Neutral
1242327055041212417;No;Negative
1222130844850184192;Yes;Positive
1253772456873136129;Yes;Positive
1246131489055670273;No;Neutral
1386493141515056317;No;Neutral
1265570571397607425;No;Neutral
1287437578795462656;No;Positive
1268988027499687944;No;Neutral
1287316228676214784;No;Negative
1272537273356206082;Yes;Positive
1258739569161273345;No;Neutral
1261311073443098624;No;Neutral
1329173879714148354;No;Negative
1325460467503030272;Yes;Positive
1266416532898398208;No;Negative
1243863951072526336;Yes;Positive
1330142461507858433;Yes;Positive
1236497641409822720;No;Neutral
1249993927156957184;No;Neutral
1351073214592226061;No;Neutral
1287089478541234179;Yes;Positive
1309909591657009152;No;Positive
1253779899237699585;Yes;Neutral
1233047909178003462;Yes;Positive
1236528777750106112;No;Neutral
1313346639634075648;No;Negative
1239980562682712066;Yes;Positive
1242424816424169472;Yes;Positive
1236698326432731138;Yes;Positive
1246914940658688002;Yes;Neutral
1369386941906695139;No;Neutral
1363909433968805378;No;Neutral
1253818791152226304;Yes;Positive
1241099080736137217;No;Neutral
1262456261561520133;No;Negative
1256639239237914625;Yes;Negative
1287882636040388608;Yes;Positive
1263567844706566153;No;Neutral
1244425657792319489;No;Neutral
1239982067074715648;No;Neutral
1221911900264505346;Yes;Positive
1305802467974582304;No;Negative
1329041716993798145;No;Positive
1242162376922804224;No;Neutral
1279431856065306625;No;Negative
1251565293475856384;No;Negative
1321764754050994178;No;Negative
1239544320308502529;Yes;Neutral
1258722378814799872;No;Neutral
1258073628824023042;No;Neutral
1230914595168161792;No;Neutral
1250239972722061312;No;Positive
1318458187161258314;No;Neutral
1332765452859301893;No;Negative
1265701477613539330;No;Neutral
1262056355323621377;Yes;Positive
1253305752510517248;Yes;Neutral
1254458400290766848;No;Neutral
1254099608227151877;Yes;Neutral
1260200808513253378;No;Negative
1243928852696629249;No;Positive
1235880371838951424;No;Negative
1248378280056504322;No;Negative
1252103083649306624;No;Negative
1287219548391903232;No;Negative
1241368572531744768;No;Neutral
1318249842071060299;No;Neutral
1256301092176101376;No;Positive
1233365751031107586;No;Neutral
1271921709701087234;No;Positive
1282285470463000576;No;Positive
1330150184169467906;Yes;Positive
1239321728733626368;No;Neutral
1263649076572282881;No;Neutral
1256356545643917312;Yes;Positive
1340134941525463916;No;Negative
1264246219188158464;Yes;Positive
1255187808366538758;No;Neutral
1329353799501230081;No;Negative
1242516104616042496;No;Neutral
1309631605225532739;Yes;Negative
1248633705700229120;No;Neutral
1355088686790795561;Yes;Neutral
1268245371807059971;Yes;Positive
1241686333690720256;Yes;Positive
1377496547627947887;No;Neutral
1239897247942311937;Yes;Neutral
1247635808498171907;No;Neutral
1268020814391250944;Yes;Positive
1381469373464256277;No;Positive
1260015785285570561;No;Neutral
1240800486598627329;No;Positive
1291411467007336448;Yes;Positive
1274408541693128710;No;Negative
1246172226484875264;Yes;Neutral
1363794727059102513;No;Neutral
1240764632907776000;No;Neutral
1250129529324146688;Yes;Positive
1240900392365547521;No;Neutral
1226813709739274245;Yes;Neutral
1346967752680703501;No;Neutral
1244966766943576064;No;Neutral
1258491022834831360;No;Neutral
1240830690763124744;Yes;Positive
1317516159521087492;Yes;Positive
1242198633807839239;No;Neutral
1237187467121438720;Yes;Positive
1264535332441206784;No;Negative
1264895843724918785;No;Positive
1256569842477535232;No;Neutral
1330187931433246720;Yes;Positive
1240196521057976320;Yes;Positive
1281030560928972801;Yes;Positive
1262442575857926144;No;Negative
1356784510603686753;No;Negative
1271853324778823681;No;Positive
1261819723366400000;Yes;Neutral
1326308611262476290;No;Negative
1273002544332242950;No;Negative
1315122361834947854;No;Negative
1247956385553354755;Yes;Positive
1244382274109558791;Yes;Neutral
1255665920904769536;Yes;Neutral
1236040725873274882;No;Neutral
1239952331258634242;Yes;Positive
1248924768306429952;No;Positive
1249059646868008960;No;Positive
1237748393688129536;Yes;Positive
1282286134882697219;No;Positive
1310977473348386676;No;Neutral
1254170931884437505;Yes;Neutral
1255683539535908870;Yes;Positive
1330231561757798406;Yes;Positive
1268987118619176961;No;Negative
1249428753631019010;No;Neutral
1284645249986568192;Yes;Positive
1259451896357675009;No;Neutral
1271248354287194114;No;Negative
1256341685258289157;No;Neutral
1311582038211235617;No;Neutral
1235197852038713344;No;Neutral
1249036780072026112;No;Positive
1313387040294268928;Yes;Positive
1221955271439896578;Yes;Positive
1239877150594957315;No;Neutral
1231546854413946881;No;Neutral
1259624800676388864;No;Negative
1229100962356264960;Yes;Neutral
1382209845723631496;No;Neutral
1265361633829945346;No;Neutral
1325221283886473218;Yes;Positive
1246928285457616898;Yes;Positive
1265773962581213184;No;Neutral
1259138786082119688;Yes;Positive
1264252148545720321;No;Neutral
1250160937543368705;Yes;Positive
1271999491999178754;No;Positive
1222047736209559552;Yes;Positive
1254394116202430465;No;Neutral
1278467793097297928;Yes;Positive
1253825370807250950;No;Neutral
1259226477293436928;Yes;Positive
1342517133717002216;No;Negative
1259236391365550081;No;Neutral
1258831064748916742;Yes;Positive
1246782191784296449;No;Neutral
1327550313595871232;No;Negative
1240008502791360515;No;Negative
1238915772480618497;No;Neutral
1309287719957344256;Yes;Positive
1274435946377818114;Yes;Positive
1236721685669326849;No;Negative
1313166929423732736;No;Negative
1241012946060402688;No;Neutral
1254442236567322624;No;Neutral
1256366953809272840;No;Neutral
1242464770055258116;No;Neutral
1240943943170379776;No;Neutral
1267511502841556998;No;Negative
1242488389187731461;No;Neutral
1235649628026155009;No;Negative
1310107763352141833;No;Negative
1243258255473852417;No;Positive
1266814908982652928;Yes;Positive
1256311719355232256;No;Neutral
1240227490230140929;No;Neutral
1345881296157232723;No;Negative
1266366118182023169;No;Positive
1293550751080382466;Yes;Positive
1266125935583080448;No;Positive
1222262001046642688;Yes;Positive
1309349090619199494;Yes;Positive
1236253879186096131;No;Neutral
1253302564793266176;Yes;Positive
1254402915382497281;No;Neutral
1239117239745490944;No;Positive
1222115797616746496;Yes;Positive
1271063509682606081;Yes;Positive
1270602088817573890;Yes;Positive
1311749251966394368;No;Negative
1246759859841904645;No;Negative
1250112960225214465;No;Neutral
1256383417379414016;Yes;Neutral
1239198718974406657;Yes;Positive
1324094425493131270;Yes;Positive
1262083516520595461;No;Neutral
1399505981905559710;No;Neutral
1248352784870670338;No;Negative
1271777805727158273;Yes;Positive
1247878601766141952;No;Negative
1370112575637911479;No;Negative
1325377053424820224;No;Negative
1240315584480493573;No;Negative
1249318576797949959;Yes;Positive
1246014366249635841;No;Neutral
1244469565607870464;No;Positive
1233310233847586816;Yes;Neutral
1302652286861167425;Yes;Neutral
1391673923595079846;No;Negative
1247699868258361344;No;Neutral
1261911188490813441;No;Positive
1378943430206034915;No;Neutral
1260726370549800972;No;Negative
1239680262071615492;No;Neutral
1303337235245346816;No;Negative
1246791176780423168;No;Neutral
1222179882291146753;Yes;Positive
1237742568705843200;Yes;Neutral
1256297648145010688;No;Positive
1252642541004115968;No;Negative
1320108436097585152;No;Negative
1278023234542342145;Yes;Positive
1300811450232066050;Yes;Positive
1266955355868848133;No;Neutral
1260688457648791557;No;Positive
1259268000852606980;Yes;Positive
1239246844066172929;No;Negative
1266191838488207360;Yes;Neutral
1239329875250548737;No;Positive
1385041698612897919;No;Negative
1290985595565678592;Yes;Positive
1257727408230326272;Yes;Neutral
1262075714163150848;Yes;Positive
1269391111124025345;Yes;Positive
1304673815123433568;No;Neutral
1222129032575299584;Yes;Positive
1248676825716441089;No;Neutral
1235972481229430784;Yes;Neutral
1259633090512719883;No;Neutral
1327369954740503964;No;Neutral
1266930964963475457;No;Neutral
1321164349478707202;No;Negative
1246396535480496128;No;Positive
1304059531257929728;Yes;Positive
1233100026248908805;No;Positive
1254552819539025920;Yes;Positive
1284668847681830914;No;Negative
1246765677538611201;No;Negative
1282783443701694465;Yes;Positive
1249715654413955075;No;Positive
1257913474447020039;No;Negative
1249843828342829059;Yes;Positive
1231126093182185472;Yes;Neutral
1230899539223154689;Yes;Neutral
1232577763426603008;No;Neutral
1262763472108093440;No;Neutral
1237474590710018050;No;Neutral
1239550848948109312;No;Positive
1233732198085398528;No;Neutral
1242336112149852160;No;Neutral
1276167324689719297;No;Positive
1231240739427844097;No;Neutral
1230872982500802565;Yes;Neutral
1254973986674487300;No;Neutral
1234838473007357954;No;Neutral
1246577758765043712;No;Neutral
1251581158728572928;No;Positive
1241811848036519939;Yes;Positive
1257775889938624513;No;Positive
1247577466580983808;No;Neutral
1235966421957570568;No;Neutral
1258513172702433280;No;Neutral
1259182647831605248;Yes;Positive
1231118415861100545;Yes;Neutral
1230022470171811842;No;Neutral
1245498160941862912;No;Positive
1266170015021137925;Yes;Neutral
1257371922628821002;Yes;Positive
1265899164560482305;No;Negative
1337992913891692828;No;Negative
1256396327400988672;No;Negative
1332243034948460545;Yes;Positive
1256606992107520003;No;Positive
1267099566756642816;Yes;Positive
1279458629532475392;No;Negative
1235650371156168707;No;Negative
1289486484840448003;No;Negative
1254215898128429056;No;Positive
1266786884128247814;No;Neutral
1263192726562013185;No;Negative
1254395487593127937;No;Neutral
1231907649563877377;No;Positive
1256541252327219201;No;Positive
1240200901593268224;Yes;Neutral
1261635806055276545;No;Neutral
1245089302335442946;No;Neutral
1241097651602567172;No;Neutral
1244554439316422656;Yes;Positive
1275178861647605771;No;Positive
1233071386274516993;Yes;Positive
1260234288479571970;No;Neutral
1254231988086681607;No;Neutral
1266149616535457793;No;Neutral
1232400799034155009;No;Positive
1259945252888219657;Yes;Neutral
1253066532361506816;No;Neutral
1243520563076833286;Yes;Positive
1282077686966423564;No;Negative
1311658520513708034;No;Positive
1279549607517868032;Yes;Positive
1287466851119890434;No;Negative
1255920661731651584;No;Neutral
1232401637899194370;No;Positive
1244729533711998979;No;Neutral
1263928650790993934;No;Neutral
1235597440801271808;No;Negative
1293029392638193664;No;Negative
1238119630570323976;No;Neutral
1222121321028575232;Yes;Positive
1244728064573149189;Yes;Positive
1230901858501382144;No;Neutral
1238914186740203521;Yes;Positive
1337946511326383462;No;Negative
1250875802343870464;No;Neutral
1240548063095205888;No;Neutral
1253780753005117443;No;Neutral
1270948452407693312;Yes;Positive
1264421049753534466;No;Negative
1241103438991196161;No;Neutral
1247457153805418496;No;Neutral
1298126545144381442;Yes;Positive
1368613996920720616;No;Negative
1391402275661236615;No;Negative
1262394159329140744;Yes;Positive
1237179578159968256;No;Positive
1239018049027612672;Yes;Neutral
1326399810220531715;Yes;Positive
1336334860136831704;No;Neutral
1364485948198522950;No;Negative
1247134004777750528;No;Negative
1258493372953767936;No;Negative
1237030968009113601;Yes;Positive
1222472776050708481;Yes;Positive
1253105233963687936;No;Negative
1222064111871320065;Yes;Positive
1233822316188053516;Yes;Positive
1287994903155400704;No;Negative
1305570048568762575;Yes;Positive
1307153785790377984;Yes;Positive
1252352955065368577;No;Neutral
1268653878641377280;No;Neutral
1261363558690013185;Yes;Positive
1309908479696613376;Yes;Positive
1235637709592350721;No;Negative
1232773773075636224;No;Neutral
1244367910027526147;Yes;Positive
1323297002369781760;Yes;Positive
1235631577603792897;No;Neutral
1233001650664677376;No;Neutral
1240200987417116675;No;Neutral
1281122039106015233;Yes;Positive
1295744529044185088;No;Negative
1248605485541941248;Yes;Neutral
1252557947655331842;No;Neutral
1302152770506481664;Yes;Positive
1257954135586099200;No;Neutral
1234537354309881856;No;Neutral
1256719730704072705;Yes;Positive
1222262333856210952;Yes;Positive
1258159193804222464;No;Neutral
1256298639598682113;No;Positive
1242389683591680000;No;Positive
1340747505261790143;No;Neutral
1252989706670870529;Yes;Positive
1272196906983346176;No;Positive
1264912069624836098;Yes;Neutral
1274728798383230976;No;Positive
1239233883494850565;Yes;Positive
1254548739403984897;Yes;Positive
1270777663276359680;Yes;Positive
1230876831441702913;No;Neutral
1316687919676116993;No;Positive
1235638521081352197;No;Negative
1270496013728522242;No;Negative
1267444382065659906;No;Positive
1242198491071471619;No;Neutral
1342709027138090599;No;Neutral
1256763754794168320;No;Neutral
1241963163207249920;Yes;Positive
1264690402805907457;No;Negative
1297017948406796289;No;Negative
1340614609263075254;No;Negative
1331345198275302456;No;Neutral
1292297707239936002;No;Positive
1254513344184270849;No;Neutral
1234546817397919745;No;Neutral
1244084327614472192;Yes;Neutral
1266527301069672448;Yes;Positive
1244560775328550912;Yes;Positive
1314946244704382976;No;Negative
1348635167914791366;No;Negative
1241093282987413505;No;Neutral
1222378265505095680;Yes;Positive
1251631205386260481;No;Positive
1245526929802919938;No;Positive
1284298638806614016;No;Positive
1242052899976380417;No;Neutral
1270035328334790663;Yes;Positive
1267824973625741315;No;Neutral
1319264334444955707;Yes;Positive
1265956776547139585;No;Neutral
1252298389359939584;Yes;Positive
1266881395139530752;No;Neutral
1244710852265156610;Yes;Positive
1289595245039099906;Yes;Positive
1311548466278985243;No;Neutral
1327704260415512577;No;Negative
1244466077612023809;No;Positive
1236230972414230528;No;Positive
1272580637594136578;Yes;Positive
1374013755510468848;No;Neutral
1243582576230633473;No;Positive
1240325245036310534;Yes;Positive
1236912334695784449;Yes;Positive
1242004477202370560;No;Negative
1242672342880436224;No;Positive
1271181659866566659;No;Negative
1329892396834971649;Yes;Positive
1274657612869574657;No;Negative
1274159314773725189;No;Positive
1270130914476113930;Yes;Positive
1222425095249059840;Yes;Positive
1232178189453189121;Yes;Positive
1234258152457220099;Yes;Neutral
1267479651548610563;No;Neutral
1249011276426158080;No;Negative
1266456064427528192;Yes;Positive
1262718540433555457;No;Negative
1268968713870508033;No;Negative
1265017211103711235;No;Neutral
1266206678955044864;Yes;Neutral
1259586877591519237;No;Neutral
1279961639513657346;Yes;Negative
1257020250710847488;No;Neutral
1315185903766306816;No;Negative
1281750891335503875;No;Negative
1397374748326050323;No;Neutral
1231528000396591105;No;Neutral
1272084841639620608;Yes;Positive
1222224552945684481;Yes;Positive
1239045010865127424;Yes;Positive
1259980227746369537;No;Negative
1282318748955836416;No;Positive
1257979173118803969;No;Positive
1250902052189896706;No;Negative
1255607998409592832;No;Neutral
1239573402412814336;No;Neutral
1335217328202658660;No;Neutral
1301508808729177629;No;Neutral
1390731556827310196;No;Negative
1269384023736025090;No;Negative
1239491600981676032;No;Neutral
1236323906526629891;No;Positive
1292414586310791169;Yes;Positive
1235881472604753920;No;Negative
1329346306016497665;No;Negative
1242916215900823555;No;Neutral
1261960522976681984;Yes;Positive
1259440006973788160;Yes;Neutral
1274360903379685377;No;Positive
1367371505180917780;Yes;Positive
1254251173005139968;No;Negative
1238384326494076929;No;Neutral
1360717158666203993;No;Negative
1393919894731354361;No;Neutral
1276299849433075712;No;Negative
1251965191715196930;Yes;Neutral
1301613269342466048;No;Negative
1256389963580616710;No;Neutral
1323606762482708480;Yes;Positive
1255869129720057859;No;Positive
1254236865500254209;No;Positive
1268298088759865344;Yes;Positive
1250147372367314944;Yes;Positive
1376715302788430427;Yes;Neutral
1222325387558105088;Yes;Positive
1239314595950592002;Yes;Positive
1248966241135591425;No;Neutral
1254220620272930816;No;Positive
1258739359446183936;No;Neutral
1252017626185895939;No;Negative
1243221196948361216;No;Neutral
1246548876590551047;No;Positive
1249410433313890304;No;Neutral
1262936808159170561;Yes;Positive
1316823937066700807;No;Negative
1253829395824984066;Yes;Neutral
1250037344637521920;No;Neutral
1244142843234594816;No;Neutral
1328409641261428739;No;Positive
1259576917067530240;No;Neutral
1259657156351201280;No;Neutral
1257272218981187585;No;Neutral
1307108964925157379;No;Negative
1250440608839131136;No;Positive
1238013127079464962;No;Neutral
1305990591327670272;No;Negative
1252477515131686913;No;Neutral
1258752686272532482;No;Neutral
1222092494600646659;Yes;Positive
1263058830872719361;No;Neutral
1221315648275599360;Yes;Neutral
1260997236961443840;No;Neutral
1247176628138127361;Yes;Positive
1240122229607796736;No;Positive
1250480485635104774;No;Positive
1275488404357156868;Yes;Positive
1222130864911454208;Yes;Positive
1238792450703065088;Yes;Positive
1376639153034857267;No;Neutral
1265215883007401985;Yes;Neutral
1265462667780730881;Yes;Neutral
1236957585351335937;Yes;Neutral
1239581715535933441;Yes;Negative
1316213573695421566;No;Negative
1278458495663210499;Yes;Positive
1236256171541004288;No;Neutral
1311171213163663362;Yes;Positive
1242439047714349058;No;Neutral
1252047407778537473;No;Negative
1247625080995266565;Yes;Positive
1259137674406965250;No;Neutral
1243552899822747648;No;Positive
1271064971464630274;No;Negative
1312514619593094721;No;Negative
1235614176690745345;No;Neutral
1272912974584389632;Yes;Positive
1222280543804514306;Yes;Positive
1266884792588607490;No;Neutral
1241090830561095686;No;Neutral
1266848928550486016;No;Positive
1242174167857889280;No;Positive
1239031853723594752;Yes;Positive
1242916111638769665;No;Neutral
1248952313424875521;Yes;Positive
1259612302908809219;No;Neutral
1266489033011625991;Yes;Neutral
1285130275018743809;Yes;Positive
1280963980366921728;Yes;Positive
1331765670262442369;No;Neutral
1231307800271302657;No;Neutral
1288271993410859010;No;Positive
1235894739016302593;Yes;Neutral
1238513827576152070;Yes;Neutral
1309325396912091142;Yes;Positive
1246818447016804352;Yes;Neutral
1236778038215483392;No;Neutral
1267148119613071368;No;Neutral
1268581387914874882;Yes;Positive
1261116727154421760;Yes;Positive
1272788479043403777;No;Negative
1278087699539378177;No;Negative
1266045822522798080;No;Neutral
1245984713782759429;No;Positive
1255641690808950786;No;Neutral
1282765008846430209;No;Negative
1255260713255350273;Yes;Neutral
1238233995961393159;No;Neutral
1240440605714546688;Yes;Positive
1241931498938384386;No;Neutral
1259583668173123585;Yes;Neutral
1261055223264686081;Yes;Neutral
1268551508863463424;Yes;Positive
1242813575275700225;Yes;Positive
1241822021597700098;Yes;Positive
1283869159504457728;No;Negative
1238169620315545601;Yes;Positive
1280605991688683524;No;Positive
1242006592268242945;No;Neutral
1246725689711177728;Yes;Positive
1322194136179638272;No;Negative
1232419417759326209;No;Positive
1246031712523620360;No;Neutral
1242181906130702338;Yes;Positive
1230922733749514245;No;Neutral
1292809406552444933;Yes;Positive
1376572810496997534;Yes;Positive
1260276805770137602;No;Positive
1241618366781108224;No;Positive
1252948720775299072;No;Neutral
1258795721341513731;Yes;Positive
1288225370064519170;No;Negative
1308062497044418560;No;Negative
1242448487557578754;No;Neutral
1244393144772374529;Yes;Positive
1260607302182285314;No;Neutral
1303790579667660803;No;Negative
1283478764379353093;Yes;Positive
1232430225256058881;No;Positive
1250061079830552578;No;Neutral
1253427795994177542;Yes;Neutral
1240002590055837699;No;Positive
1244019162743267329;Yes;Positive
1221877398901264386;Yes;Positive
1229091491588530176;Yes;Neutral
1219206482790666240;Yes;Positive
1308454462721627499;No;Neutral
1319940475864965122;Yes;Positive
1241043900204298240;Yes;Positive
1323344736736944140;No;Negative
1241796948476203009;No;Positive
1306435007283723982;Yes;Positive
1233430961313984512;No;Neutral
1269204553360121856;No;Negative
1245464600348438532;No;Neutral
1266482394212728832;No;Neutral
1326377756551834152;No;Neutral
1297346795211829248;No;Negative
1243132893456629760;No;Neutral
1258987190262075397;No;Neutral
1256988147780648960;No;Neutral
1226354151044632576;Yes;Positive
1239660097044963330;Yes;Positive
1356208632154944033;No;Neutral
1246206667311767552;Yes;Neutral
1248532215920766976;No;Positive
1341509991310038473;No;Neutral
1261120684606083075;No;Neutral
1251695535230238728;No;Negative
1283038907899281412;Yes;Negative
1258715347303227394;No;Neutral
1279669640554307585;No;Negative
1259184726033793031;Yes;Positive
1256598982144425984;Yes;Neutral
1236578052466970626;No;Neutral
1224011417436794881;Yes;Positive
1283072324015661058;No;Negative
1241492230575136769;Yes;Positive
1306611113342251008;No;Positive
1243267093056892938;Yes;Positive
1312213923792674688;No;Negative
1330404806368833537;Yes;Positive
1255675618420600833;Yes;Neutral
1282512866587955201;No;Negative
1230893940330512385;Yes;Neutral
1311995135031414784;Yes;Positive
1274514127805976577;No;Positive
1278404459002019843;No;Negative
1278382699313614849;No;Negative
1264524423996092419;No;Negative
1330779129977991168;Yes;Positive
1254335651484401664;No;Neutral
1238713316219985920;Yes;Positive
1224328735735918592;No;Neutral
1239284341190070275;Yes;Positive
1255984637295411201;No;Negative
1241818235340754947;No;Positive
1279106119466651649;Yes;Positive
1272551064798212097;Yes;Positive
1265403472905744384;No;Negative
1308554746811355137;Yes;Positive
1272201481177923591;Yes;Positive
1251894446557454336;No;Neutral
1389296638354414182;No;Neutral
1242873733754347520;No;Positive
1251165956467875840;No;Neutral
1364828277814802389;No;Neutral
1250743863276380161;Yes;Neutral
1280960648025968642;Yes;Positive
1247271086514987013;Yes;Neutral
1242174903689895937;Yes;Positive
1265470435803758593;No;Positive
1345075522471413700;No;Positive
1254216052575174658;No;Positive
1301535344630943744;Yes;Positive
1243686184846491648;No;Positive
1232437760071356416;Yes;Positive
1240744569953816578;Yes;Positive
1264207976665165825;No;Positive
1275147293566676992;Yes;Positive
1240687125600731136;No;Neutral
1293297538334949376;Yes;Positive
1242099573478260737;No;Negative
1247975810063106054;No;Neutral
